,epoch,onlyRNA,accuracy,f1_median,f1_macro,f1_weighted,pearson
0,8,False,0.970920582226762,0.970623015377339,0.940382383793106,0.9698542404375142,0.0
1,16,False,0.9723569969356486,0.9662205588364046,0.9397551136226414,0.9708317276653515,0.0
2,32,False,0.973107124616956,0.9701863726758466,0.9431083324981858,0.9719539136877168,0.0
3,64,False,0.9735061287027579,0.9678282444965821,0.9428688073552204,0.9723193471625873,0.0
4,100,False,0.9709525025536262,0.9655595259208201,0.9358073596324122,0.9690425847863766,0.0
5,8,True,0.9602272727272727,0.9614480057233861,0.9210981568996326,0.9571131458111366,0.0
6,16,True,0.9575140449438202,0.950319302349698,0.9192359259752474,0.9548242337354687,0.0
7,32,True,0.9585354954034729,0.9498144213296087,0.915509517507326,0.9546105026308316,0.0
8,64,True,0.9468047752808989,0.9366015488358833,0.906324594577812,0.9432713766768325,0.0
9,100,True,0.9601953524004085,0.9599334254615675,0.9227343425812378,0.9577724121570185,0.0
