,epoch,onlyRNA,accuracy,f1_median,f1_macro,f1_weighted,pearson
0,8,False,0.9584716547497446,0.9607754300601499,0.923691236256189,0.9582826856417986,0.0
1,16,False,0.9700268130745658,0.9597919553955915,0.937059072493619,0.9687011479854167,0.0
2,32,False,0.9707131001021451,0.9665953617164096,0.9367868691318166,0.9692573141446086,0.0
3,64,False,0.9719420326864147,0.9678665132448816,0.9392093831886463,0.9702894221061296,0.0
4,100,False,0.9715909090909091,0.964210205888314,0.9393910997207668,0.9698912624854646,0.0
5,8,True,0.9624297752808989,0.9546884913341147,0.9253386538266455,0.9595586825758912,0.0
6,16,True,0.9558861082737488,0.9450157794709058,0.915327949364408,0.9528323265524226,0.0
7,32,True,0.9582003319713994,0.9486070460855309,0.9146617975949882,0.954620986068898,0.0
8,64,True,0.9540347293156282,0.9538383810363912,0.9119916873113911,0.950075034075939,0.0
9,100,True,0.9578811287027579,0.9583100034321826,0.921245271601738,0.955642505201114,0.0
