,epoch,onlyRNA,accuracy,f1_median,f1_macro,f1_weighted,pearson
0,8,False,0.966371935648621,0.9702619657981653,0.9316661953960899,0.9656462586065626,0.0
1,16,False,0.970489657814096,0.9663795057152091,0.9368711463729547,0.9693040033983279,0.0
2,32,False,0.9766662410623085,0.9778841988870254,0.9513106605937705,0.9762560822100356,0.0
3,64,False,0.9771131256384066,0.9722326358177247,0.9506865191242999,0.9758920348655945,0.0
4,100,False,0.9764427987742594,0.9733140421537888,0.9479463948140987,0.9754119458535981,0.0
5,8,True,0.963546986721144,0.9619825546799667,0.9346207745974606,0.9622427692025113,0.0
6,16,True,0.9637385086823289,0.9542329069276434,0.932458078407838,0.96210781477971,0.0
7,32,True,0.9628447395301328,0.9627170605453151,0.932732692322514,0.9607064388016952,0.0
8,64,True,0.9582162921348315,0.9515514132166503,0.9232708171218464,0.9553434504852066,0.0
9,100,True,0.9619509703779366,0.9574962199610257,0.9277050109249225,0.9593641415839295,0.0
