,epoch,onlyRNA,accuracy,f1_median,f1_macro,f1_weighted,pearson
0,8,False,0.9684307967313586,0.9757688015108502,0.9336070882968421,0.9678360114854015,0.0
1,16,False,0.9734901685393258,0.9695236031684692,0.941053737640826,0.9723993935574596,0.0
2,32,False,0.9777674923391215,0.9804354627744856,0.9520678311868119,0.9774678410395973,0.0
3,64,False,0.9803689989785496,0.979117104381281,0.9574090878733765,0.9798084915687774,0.0
4,100,False,0.9768737231869254,0.9767648150257277,0.950361191690283,0.9762368293385489,0.0
5,8,True,0.9617434882533197,0.9587093021773527,0.9283332185153959,0.9594797687429758,0.0
6,16,True,0.9593335035750766,0.9502343230053818,0.9237216033095994,0.9574305968833062,0.0
7,32,True,0.9614721654749745,0.9554240559203007,0.9300033818400626,0.959348396454256,0.0
8,64,True,0.9597484678243106,0.958130659546004,0.9297393089364455,0.9578368186396147,0.0
9,100,True,0.9627330183861083,0.9557269130099311,0.932596605846644,0.9611706430973915,0.0
