,epoch,onlyRNA,accuracy,f1_median,f1_macro,f1_weighted,pearson
0,8,False,0.9675370275791624,0.9654870639725672,0.9361201092301664,0.9668323084598976,0.0
1,16,False,0.9766183605720122,0.973201738880374,0.9490930979547124,0.9757860454992806,0.0
2,32,False,0.9707769407558733,0.9703266169591721,0.9358028639128424,0.9695515201023743,0.0
3,64,False,0.9761555158324822,0.9721565317486052,0.9479280673336314,0.9749568455923586,0.0
4,128,False,0.9756767109295199,0.9727637307598942,0.9457439138320869,0.9745052226583616,0.0
5,150,False,0.9728038815117467,0.973487338304474,0.9360108425262013,0.9713645048767642,0.0
6,8,True,0.9614721654749745,0.9545034006027958,0.9285749781936412,0.9595678225587971,0.0
7,16,True,0.958966419816139,0.949133162347319,0.926543547227598,0.9568778061931426,0.0
8,32,True,0.9592856230847804,0.9474430857388749,0.9258763441065374,0.9574109634093173,0.0
9,64,True,0.9539708886618999,0.9451786892432168,0.9175524364106473,0.9516850591101625,0.0
10,128,True,0.9583918539325843,0.9562792700651344,0.9275038452782824,0.956913704523194,0.0
11,150,True,0.962892620020429,0.9625784762002909,0.9341241612385436,0.9619230337567348,0.0
