,epoch,onlyRNA,accuracy,f1_median,f1_macro,f1_weighted,pearson
0,8,False,0.9712238253319714,0.972679513069572,0.941901207001296,0.9706904840823951,0.0
1,16,False,0.9750223442288048,0.9700049237182966,0.9458214876359838,0.97404281550848,0.0
2,32,False,0.9742722165474974,0.9755835009022202,0.9472506939223948,0.9738880578706808,0.0
3,64,False,0.9784697395301328,0.9759790144152516,0.952882883912915,0.9775885243121334,0.0
4,128,False,0.9771929264555669,0.9741390839765925,0.9510264303351699,0.9765115752039721,0.0
5,150,False,0.9768577630234934,0.9743216904897843,0.9494924889897599,0.9759994051551145,0.0
6,8,True,0.9616317671092952,0.95074305021341,0.9299023555481579,0.9602855342022719,0.0
7,16,True,0.96266917773238,0.9564649644853356,0.9352688213288032,0.9613474650676487,0.0
8,32,True,0.9637385086823289,0.9592843069054745,0.936562835681304,0.9622704880965971,0.0
9,64,True,0.9538432073544433,0.9438456774522567,0.9200027965253619,0.9516575194114123,0.0
10,128,True,0.9541145301327886,0.9430938667846954,0.9268750686482762,0.9527752795215761,0.0
11,150,True,0.9579928498467825,0.957220413701821,0.9154037201120258,0.9555920313314357,0.0
