,epoch,onlyRNA,accuracy,f1_median,f1_macro,f1_weighted,pearson
0,8,False,0.9679679519918284,0.9656768334457559,0.9373176724671828,0.9672935052447819,0.0
1,16,False,0.9756607507660878,0.973452377999718,0.9456564093440648,0.9746680664934502,0.0
2,32,False,0.9719260725229827,0.9714910825746539,0.9389255601784222,0.9708157372685994,0.0
3,64,False,0.9759320735444331,0.9714216743392516,0.9480792365983182,0.9747096454325603,0.0
4,100,False,0.9757405515832482,0.9719206048443625,0.9469617110073014,0.9745872632049657,0.0
5,8,True,0.9616956077630235,0.9641595783363488,0.9317439082812513,0.9599461867355316,0.0
6,16,True,0.9613285240040857,0.954898696305736,0.9285376132595182,0.9594345694046289,0.0
7,32,True,0.957689606741573,0.9550468992482817,0.9247584624560476,0.9553342186732631,0.0
8,64,True,0.9593335035750766,0.9503984434092492,0.9250725307886372,0.9571509510563446,0.0
9,100,True,0.954864657814096,0.9483787678529332,0.9179262764616458,0.9524568898632347,0.0
