,epoch,onlyRNA,accuracy,f1_median,f1_macro,f1_weighted,pearson
0,8,False,0.9633873850868233,0.9682747271050405,0.9304145711077215,0.9629482516533633,0.0
1,16,False,0.9678402706843718,0.9604744071752253,0.9341681838147158,0.9666514780077005,0.0
2,32,False,0.9750223442288048,0.9765691386797314,0.9454708971906703,0.9742827768850001,0.0
3,64,False,0.9749744637385087,0.9704202581547304,0.9455792062975874,0.9734954369402613,0.0
4,100,False,0.9742243360572013,0.9699426446458267,0.9446964619971945,0.9731207928666117,0.0
5,8,True,0.9615679264555669,0.9638682129975089,0.9342662808909615,0.9604253086771848,0.0
6,16,True,0.9579928498467825,0.9514996061136662,0.9221882999862826,0.9563296401175796,0.0
7,32,True,0.9598442288049029,0.9615998026792975,0.9302262285387873,0.9577874944317959,0.0
8,64,True,0.9571948416751788,0.9541295735205053,0.9239285548416198,0.9547374222863527,0.0
9,100,True,0.9520556690500511,0.9475154326576913,0.9115538221007853,0.9490811026620459,0.0
