,epoch,onlyRNA,accuracy,f1_median,f1_macro,f1_weighted,pearson
0,8,False,0.9600836312563841,0.9611413412296483,0.9248880310523108,0.9603090005894966,0.0
1,16,False,0.9757884320735445,0.972197852138712,0.9477466945426545,0.9749562671882165,0.0
2,32,False,0.9648876404494382,0.965186536163697,0.9282445398462851,0.9637465783081325,0.0
3,64,False,0.9707450204290092,0.9685244643074171,0.9318546249509008,0.9690727836220665,0.0
4,100,False,0.9738253319713994,0.9711141393120479,0.9432127978613927,0.9727872105257678,0.0
5,8,True,0.9472516598569969,0.944480877767931,0.9077281779678368,0.945779824819459,0.0
6,16,True,0.9524546731358529,0.9527929411938512,0.9147748378287717,0.9516720257400861,0.0
7,32,True,0.955295582226762,0.94700469572568,0.9134055527757281,0.9524478743399306,0.0
8,64,True,0.9471399387129724,0.9405343703920674,0.9082167773753564,0.9444833506143772,0.0
9,100,True,0.9548806179775281,0.9525168139805129,0.9144558072440496,0.952851576428512,0.0
