,epoch,onlyRNA,accuracy,f1_median,f1_macro,f1_weighted,pearson
0,8,False,0.9623180541368743,0.9687495968939612,0.916197724665336,0.9610220428945903,0.0
1,16,False,0.9750063840653729,0.9729202375257876,0.9433412141067603,0.9742192592204073,0.0
2,32,False,0.9599559499489275,0.9628673143558681,0.9131783565588646,0.9586007207008536,0.0
3,64,False,0.9725804392236976,0.9671718322372583,0.9402208685303961,0.9711443511988664,0.0
4,128,False,0.9721335546475995,0.971582294051595,0.939820017772542,0.9710822619583648,0.0
5,150,False,0.9710801838610827,0.9724258866841733,0.9305573499998538,0.9694181009502445,0.0
6,8,True,0.9506032941777324,0.9475518670446345,0.9143530937003166,0.9508884181713385,0.0
7,16,True,0.9597484678243106,0.9513975712489909,0.9252113140830232,0.9584054089015248,0.0
8,32,True,0.9551519407558733,0.9496254157956833,0.9217684827887903,0.953699056485723,0.0
9,64,True,0.9558861082737488,0.9477739345057752,0.9175489058777094,0.9547015377861162,0.0
10,128,True,0.9571469611848825,0.9479454233881172,0.9217191690574759,0.9559813853655772,0.0
11,150,True,0.9478581460674157,0.9383515717993939,0.9143601730330033,0.9478831500734228,0.0
