,accuracy,f1_median,f1_macro,f1_weighted,pearson
0,0.903332468879668,0.8648354503097828,0.7698318304495068,0.8988345593936151,0.5429478439599236
1,0.903332468879668,0.8648354503097828,0.7698318304495068,0.8988345593936151,0.5429410605601452
2,0.9036566390041494,0.8655955718346933,0.7664407920844588,0.8987981849046337,0.5412632667127992
3,0.9047588174273858,0.8701182655644621,0.7698875894013547,0.899852286190279,0.5416968247433684
4,0.9049533195020747,0.8670184957485152,0.7690308881740706,0.8998778240762901,0.5431883579759379
