Embedding,Isolated labels,Leiden NMI,Leiden ARI,Silhouette label,cLISI,Silhouette batch,iLISI,KBET,Graph connectivity,PCR comparison,Batch correction,Bio conservation,Total
Unintegrated_HVG_only,0.7624934839270203,0.5376897580757336,0.41863970800346373,0.4219250106382981,1.0,0.922961487143338,0.0,0.0,0.8267524324887696,0.0,0.34994278392642153,0.6281495921289031,0.5168668688479104
train_128_encoder_0.1_False,0.45219312399155953,0.6508115329624382,0.8991572324764202,0.10833697292571554,0.5855820495646071,0.9652907897686154,0.7433963869481085,0.7820077617696881,0.7886179215642826,0.8934742842693113,0.8345574288640012,0.5392161823841481,0.6573526809760893
train_128_encoder_0.1_True,0.1823557155268709,0.6157403185964951,0.7108812598625242,0.05053505324493379,0.769541862022777,0.9708158172251737,0.6140327035849865,0.6292830075921325,0.6277697679951673,0.9032685384450917,0.7490339669685103,0.4658108418507202,0.5791000918978362
train_16_encoder_0.1_False,0.39334739977659083,0.5751541703289176,0.7935140213965509,0.04334266532021669,0.5470636302746357,0.9774450384953743,0.7545466845891372,0.8258054334922296,0.8297506064608595,0.8606340711108312,0.8496363668296864,0.4704843774193823,0.6221451731835039
train_16_encoder_0.1_True,0.310781928757601,0.8130945108504477,0.8527295090699009,0.1497825398036472,0.8344313462826562,0.9967326851983085,0.4682519978138525,0.4208691410563663,0.8187650441774958,0.7869174163627376,0.6983072569217521,0.5921639669528507,0.6346212829404112
train_200_encoder_0.1_False,0.2413081792230365,0.4062602277947551,0.6413174774674294,0.08529335948457639,0.35096450100468246,0.9761298084877756,0.7638066145733319,0.8779960798746589,0.851543746359988,0.9015895709519022,0.8742131640495312,0.345028748994896,0.55670251501675
train_200_encoder_0.1_True,0.2975214099540775,0.6653157294954513,0.9216923514465231,0.12950713911589062,0.7849631614199666,1.0,0.6073169766170845,0.5909501045079204,0.7459501394517285,0.9190770395073203,0.7726588520168107,0.5597999582863818,0.6449435157785535
train_32_encoder_0.1_False,0.2975238922675931,0.4758397183773755,0.5133498585556563,0.13187142439185973,0.4566470194239969,0.9673025016530126,0.7777953588679302,1.0000000000000002,0.8248953717079899,0.8728734876629509,0.8885733439783767,0.37504638260329626,0.5804571671533285
train_32_encoder_0.1_True,0.18587067146580516,0.5625820374446096,0.7260320365671219,0.12855555769073224,0.7503000669792073,0.9721051359841058,0.5536959777840146,0.5355702707830644,0.7756298142752125,0.8537209838046097,0.7381444365262013,0.4706680740294952,0.5776586190281776
train_4_encoder_0.1_False,0.38243763187290547,0.5157638639606046,0.6222612646353771,0.30905932730781327,0.6447073007367976,0.907837122515252,0.7276326090488782,0.788505620521669,0.8062116382216584,0.928390242614481,0.8317154465843878,0.4948458777026996,0.6295937052553748
train_4_encoder_0.1_True,1.0,1.0,1.0,0.34833220630100303,0.9609778968519436,0.8640805159273013,0.28338380182868284,0.38746958498124606,0.9999999999999996,0.784636618560174,0.6639141042594807,0.8618620206305894,0.782682854082146
train_64_encoder_0.1_False,0.5718195358073714,0.684769037426455,0.8968706466975241,0.3376402759169208,0.7275271265907577,0.941751825182112,0.7701473877014432,0.8428936225576957,0.8450143872103886,0.9109330570476708,0.862148055939862,0.6437253244878058,0.7310944170686282
train_64_encoder_0.1_True,0.14568201563857563,0.6688691216470555,0.6247669986849191,0.09733515129125081,0.7342089752176548,0.9912207694579429,0.6082895168318587,0.6004848155590048,0.7223580646757326,0.8639437095172089,0.7572593752083495,0.4541724524958912,0.5754072215808745
train_8_encoder_0.1_False,0.5307595879359557,0.6159382305058161,0.8378387252315324,0.26706224042201576,0.7610328198258571,0.930633714218283,0.7288608694367716,0.7696593223946755,0.8822232549047881,0.8973353149291619,0.841742495176736,0.6025263207842354,0.6982127905412356
