Embedding,Isolated labels,Leiden NMI,Leiden ARI,Silhouette label,cLISI,Silhouette batch,iLISI,KBET,Graph connectivity,PCR comparison,Batch correction,Bio conservation,Total
Unintegrated_HVG_only,0.7453041987617013,0.5305592735094509,0.43241357918608014,0.5659678081954569,1.0,0.9477887454625886,0.0,0.0,0.8492053442484573,0.0,0.3593988179422092,0.6548489719305378,0.5366689103352064
train_128_encoder_0.1_False,0.7071960089957363,0.7095497822155399,0.9156539254959001,0.663204468003042,0.8999973219092681,0.9347730615490999,0.7466572678016522,0.9778242928644081,0.9561503680752215,0.9176092864398452,0.9066028553460453,0.7791203013238973,0.8301133229327565
train_128_encoder_0.1_True,0.07045006380891206,0.11838537414885275,0.5108715529374487,0.13522924997723917,0.0,0.9626719345622607,0.6528826096728927,0.6546147836287384,0.3045009255057738,0.8241285464662033,0.6797597599671737,0.16698724817449054,0.37209625289156384
train_16_encoder_0.1_False,0.6452430633173805,0.6269528227294252,0.9102116582229517,0.5487223056600881,0.7776104227596932,0.9203849353942859,0.7291362320576142,0.8825022175307808,0.7595628648969242,0.9708907015264254,0.8524953902812061,0.7017480545379077,0.762046988835227
train_16_encoder_0.1_True,0.0,0.23803685505747962,0.6237233231905113,0.0,0.40488760792010225,0.9456168564141798,0.6904305537505531,0.8791139391063707,0.4672523300131739,0.6663757926137092,0.7297578943795974,0.2533295572336186,0.4439008920920101
train_200_encoder_0.1_False,0.47312456234043765,0.4819113428931252,0.8236404519572768,0.47043374333368604,0.7687320902682586,0.9340525054177453,0.7866812594025505,1.0,0.6361990862126521,0.9293814680227968,0.8572628638111489,0.6035684381585569,0.7050462084195936
train_200_encoder_0.1_True,0.23123950341785182,0.4948312580341576,0.6054361196673809,0.28482114765621613,0.7457356022610497,0.994439964036073,0.6481456406753121,0.7121769958984192,0.6895930038509284,0.8602167129552739,0.7809144634832014,0.47241272620733127,0.5958134211176793
train_32_encoder_0.1_False,0.6927953586022211,0.6935106311582451,0.8989206937884521,0.5550836814042563,0.8658396599378761,0.9145377629223406,0.741661399083656,0.9520510349244156,0.8504673040075654,0.9634010766859211,0.8844237155247796,0.7412300049782101,0.798507489196838
train_32_encoder_0.1_True,0.10197314807597291,0.4506019764307858,0.696197005844342,0.09906605816774405,0.7109056471698239,0.9628041642778546,0.6887676078459657,0.8553604351837709,0.6628271569704736,0.7573630512231353,0.78542448310024,0.41174876713773373,0.5612190535227363
train_4_encoder_0.1_False,0.6848116751305007,0.664275232977213,0.6679854218041227,0.4623255762069909,0.8729910856517904,0.8858170854207161,0.7230564546546722,0.9221785797528812,0.9136692940440274,0.9134467865687779,0.8716336400882149,0.6704777983541235,0.75094013504776
train_4_encoder_0.1_True,1.0,1.0,1.0,0.6426080816168449,0.9766922993809715,0.8175389622522493,0.41836618513359924,0.5547353842365081,0.9999999999999996,0.9210964100203437,0.74234738832854,0.9238600761995632,0.8512550010511539
train_64_encoder_0.1_False,0.5044286155108804,0.430202917991386,0.6184694858396809,0.3531457159528819,0.7692944893204015,0.920340220031524,0.7888866132627874,0.9458773214352096,0.7409818776706891,0.9769533845515835,0.8746078833903587,0.5351082449230461,0.6709081003099711
train_64_encoder_0.1_True,0.27839754272877926,0.5135382210691888,0.8247158711194263,0.3577888295113949,0.8127894531246227,1.0,0.6640903706314499,0.9378572007296371,0.6330763205086556,0.9869291388426809,0.8443906061424847,0.5574459835106824,0.6722238325634033
train_8_encoder_0.1_False,0.7050823589133737,0.7180453494941901,0.9352781730620504,0.6196735184739932,0.89079577157176,0.9095082427980321,0.7449775382095388,0.9410898256490776,0.895751583158074,0.9288438395267697,0.8840342058682985,0.7737750343030735,0.8178787029291634
train_8_encoder_0.1_True,0.28287866128193784,0.7525434879243256,0.9506851998290141,0.29243225042701404,0.8276205348608698,0.9865863493579354,0.6667816576068775,0.9043329255718353,0.6245730164362455,0.9427022576666011,0.824995241327899,0.6212320268646323,0.702737312649939
train_umap_128_encoder_0.1,0.7757121570633343,0.14878832040272094,0.0578310599471652,1.0,0.7119851947756786,0.13493882778676536,0.9298072166681068,0.8443339540357435,0.2307320441919094,0.8696734197061667,0.6018970924777384,0.5388633464377798,0.5640768448537632
train_umap_16_encoder_0.1,0.691767200866332,0.08643638013661681,0.04468497128680482,0.7828950348555228,0.5635127684901136,0.00019834457339173994,0.9503803886693778,0.5941126308753522,0.08324369203788651,0.9999999999999999,0.5255870112312017,0.433859271127078,0.47055036716872745
train_umap_200_encoder_0.1,0.5593783639794339,0.01879312195593341,0.018426346418267014,0.7329677758718507,0.3765210862705146,0.13188764306919865,0.9475119657485762,0.6491148735356529,0.0,0.8964535027064674,0.524993597011979,0.3412173388991999,0.4147278421443116
train_umap_32_encoder_0.1,0.732948268076024,0.11602919884344365,0.05053888356278308,0.9669878553385649,0.6467552160434025,0.08248706847678733,0.9456768736435548,0.5522160546622676,0.19256641052244294,0.9014506825221555,0.5348794179654417,0.5026518843728436,0.5155428978098828
train_umap_4_encoder_0.1,0.7924029708347211,0.1593070152889009,0.04501917296212843,0.7628413383682728,0.6597651960870223,0.0,0.912714164955978,0.694404564299546,0.25267067355450745,0.8297487979133538,0.5379076401446771,0.48386713870820913,0.5054833392827963
train_umap_64_encoder_0.1,0.41906575506783206,0.0,0.0,0.7228311246246788,0.3874052163666306,0.08248706847678733,1.0,0.7598699416762744,0.03118398034981995,0.9554975135047825,0.5658077008015329,0.30586041921182827,0.40983933184771015
train_umap_8_encoder_0.1,0.6317636319478757,0.15899332461925386,0.04849715572148072,0.986693855547049,0.7050766441860787,0.21796311940758528,0.9944303106138905,0.5232919875949311,0.17712747731845901,0.9252331599053891,0.5676092109680511,0.5062049224043477,0.530766637829829
Metric Type,Bio conservation,Bio conservation,Bio conservation,Bio conservation,Bio conservation,Batch correction,Batch correction,Batch correction,Batch correction,Batch correction,Aggregate score,Aggregate score,Aggregate score
