Embedding,Isolated labels,Leiden NMI,Leiden ARI,Silhouette label,cLISI,Silhouette batch,iLISI,KBET,Graph connectivity,PCR comparison,Batch correction,Bio conservation,Total
train_4_encoder_0.1_True,0.5859671,0.8309515582749515,0.6825746142694431,0.5945721566677094,0.9999039448224581,0.90149623,0.2362097203731537,0.26451687256260453,0.8748710117679556,0.6626239795947928,0.587943563170889,0.7387938795086031,0.6784537529735175
train_64_encoder_0.1_False,0.55987954,0.7478805630741433,0.6271689596466047,0.5626860782504082,0.998549956541795,0.9263332,0.4874594211578369,0.48783678130372926,0.8216042466952133,0.8261075317338809,0.709868233980256,0.6992330197820091,0.7034871054613079
train_64_encoder_0.1_True,0.538844,0.6594307770061215,0.4880155160529271,0.5517346821725368,0.9982626942487863,0.92881894,0.45526671409606934,0.44825125560742857,0.7768251908182406,0.7425318140715218,0.6703387831419187,0.647257531770525,0.6564900323190825
train_8_encoder_0.1_False,0.5626552,0.7650597901524118,0.763391120588308,0.5790043771266937,0.999179115662208,0.9251133,0.4826538562774658,0.471420015956872,0.8296448415614504,0.7782583712965453,0.697418081088596,0.7338579228049233,0.7192819861183923
train_8_encoder_0.1_True,0.54110384,0.7454276789953569,0.6148364724057681,0.5614016950130463,0.9988771722866938,0.9245881,0.37991684675216675,0.3402600973795565,0.8212307310853175,0.6260257582489113,0.6184043035373676,0.6923293717150265,0.662759344443963
train_umap_128_encoder_0.1,0.53669536,0.6253295555496682,0.24954804360280286,0.6181187853217125,0.9971930155387292,0.75757414,0.6349636316299438,0.4026154677828916,0.6849973099187805,0.7450302570711161,0.645036161485655,0.6053769522300606,0.6212406359322984
train_umap_16_encoder_0.1,0.5498879,0.6306169914454781,0.23254989288843772,0.633190244436264,0.9974485177260178,0.752949,0.6385876536369324,0.42995761523463094,0.6990290947899493,0.7631133567669207,0.6567273439666681,0.6087387084160609,0.6279341626363037
train_umap_200_encoder_0.1,0.5560415,0.6378811364674439,0.24380537064307145,0.6275608986616135,0.9978527564268845,0.7696828,0.6397825479507446,0.4149898194053076,0.6998796207804664,0.7703508370939676,0.65893712996843,0.6126283282619462,0.6311518489445398
train_umap_32_encoder_0.1,0.55215997,0.6253801694195505,0.21890817908144464,0.6228854656219482,0.9975074529647827,0.7582912,0.6404582262039185,0.40085378238909414,0.7105698224631334,0.7327759690328006,0.6485897969982275,0.6033682464252051,0.621456866654414
train_umap_4_encoder_0.1,0.55009747,0.6358366325508453,0.22781493463747748,0.6161724403500557,0.9984377989402184,0.74861306,0.6363714933395386,0.4234319428502165,0.7112654751716152,0.7486694437547301,0.6536702829273644,0.6056718543987467,0.6248712258101938
train_umap_64_encoder_0.1,0.5522652,0.6273101544811676,0.23376520342578982,0.6055898144841194,0.9973675287686862,0.7367404,0.6316057443618774,0.4160840421309371,0.6995435657468007,0.7958181534365646,0.6559583832008182,0.6032595856001471,0.6243391046404156
train_umap_8_encoder_0.1,0.5638687,0.6448157377363241,0.24201870085313573,0.6345879137516022,0.9984313524686373,0.75128067,0.6322160959243774,0.37841701677952255,0.7437616202512193,0.7758028995768536,0.6562956595859234,0.6167444812535353,0.6325649525864905
Metric Type,Bio conservation,Bio conservation,Bio conservation,Bio conservation,Bio conservation,Batch correction,Batch correction,Batch correction,Batch correction,Batch correction,Aggregate score,Aggregate score,Aggregate score
