Embedding,Isolated labels,Leiden NMI,Leiden ARI,Silhouette label,cLISI,Silhouette batch,iLISI,KBET,Graph connectivity,PCR comparison,Batch correction,Bio conservation,Total
Unintegrated_HVG_only,0.8177658747423457,0.5821234486168065,0.4994084765028274,0.3248095468405623,1.0,0.9393413971079756,0.0,0.0,0.7655185938090612,0.0,0.34097199818340734,0.6448214693405083,0.5232816808776679
train_128_encoder_0.1_False,0.35643489031693676,0.5542800325624295,0.8280259620761526,0.46070007581172856,0.3776769773819524,0.9791168228230696,0.6812371345571533,0.8982949097909874,0.7424246472201665,0.9642525972391577,0.8530652223261068,0.51542358762984,0.6504802415083467
train_128_encoder_0.1_True,0.0,0.24570715500493678,0.7033810797792589,0.023727874476485056,0.22887860557875683,1.0,0.6480876741482869,0.873452581027899,0.4908692438065976,0.9344881926579895,0.7893795383281546,0.24033894296788755,0.4599551811119944
train_16_encoder_0.1_False,0.4730244091474276,0.6619217755868765,0.9849432487938762,0.29743210357278915,0.457956488857576,0.9763403094938639,0.6884595715222217,1.0,0.7276144108863281,0.96898674034876,0.8722802064502346,0.5750556051917091,0.6939454456951193
train_16_encoder_0.1_True,0.2999814559900713,0.6416068081262032,0.7657173990282805,0.36413649432046924,0.6289955587207601,0.9868675758163192,0.639976477242053,0.7578788613237579,0.8001711359011705,0.8491376163527693,0.806806333327214,0.5400875432371569,0.6467750592731798
train_200_encoder_0.1_False,0.39566141490795737,0.6183100055583286,0.959023575808618,0.3670651842491983,0.5456452105564722,0.983065703418819,0.6932047508258673,0.9211129391745747,0.7731062416849253,0.9436319025981476,0.8628243075404669,0.5771410782161148,0.6914143699458557
train_200_encoder_0.1_True,0.10899717322720548,0.5248486226937676,0.9411420980084649,0.06751948485141046,0.32472137874032114,0.9879795371984681,0.6731348895201614,0.8890528107995685,0.72033445190521,0.8682989247664304,0.8277601228379676,0.39344575150423394,0.5671715000377274
train_32_encoder_0.1_False,0.47063151863554076,0.6666866774515721,0.9914103854909521,0.38068834184268585,0.4845061588242743,0.9851460081110313,0.6898234691385455,0.8837754266460565,0.7645162002808417,0.9248690151881014,0.8496260238729153,0.598784616449005,0.6991211794185692
train_32_encoder_0.1_True,0.20486138352578642,0.46910371319109423,0.9062483694570976,0.0,0.5494772227222029,0.9353521431915324,0.605858837744386,0.7239855710834255,0.7874668748257805,0.7517630300935041,0.7608852913877258,0.4259381377792362,0.559916999222632
train_4_encoder_0.1_False,0.6219542058052259,0.6910620992676582,1.0,0.5655105635837705,0.7132834921292783,0.9587011748636325,0.6659105015066684,0.88846260667128,0.8194315308979285,0.9050136781724422,0.8475038984223904,0.7183620721571866,0.7700188026632682
train_4_encoder_0.1_True,1.0,1.0000000000000004,0.8364516512302848,0.5628393274846903,0.965784672278005,0.8518906271332751,0.22162756689112137,0.30125638126761284,0.9999999999999996,0.8021037869053685,0.6353756724394755,0.8730151301985961,0.7779593470949479
train_64_encoder_0.1_False,0.47972521581185923,0.5960014293227496,0.736500160719704,0.21449306339778218,0.4834182985931079,0.9803132291660566,0.7054038532517779,0.9543439052371201,0.7194621237486882,0.9999999999999999,0.8719046222807286,0.5020276335690406,0.6499784290537158
train_64_encoder_0.1_True,0.06020503018156553,0.16584422388888775,0.4854681281311939,0.09485220131570937,0.38107939909605193,0.9931661220377617,0.6434174380576555,0.8385780825311953,0.48362611570296865,0.8988319141856198,0.7715239345030402,0.2374897965226817,0.45110345171482513
train_8_encoder_0.1_False,0.5350814628846408,0.6795490402329514,0.9822441758275603,0.39276579971280423,0.7075599752372455,0.9740057453392703,0.6961508339469571,0.906333923984638,0.7618091933424762,0.9420787747366168,0.8560756942699917,0.6594400907790404,0.738094332175421
train_8_encoder_0.1_True,0.1052741066185483,0.584072335907277,0.7142524228341879,0.2004615447978617,0.5999908528268065,0.9712899460877482,0.49833277173743384,0.5227635251314033,0.717494944480269,0.7578017802778934,0.6935365935429496,0.4408102525969363,0.5419007889753416
train_umap_128_encoder_0.1,0.017354102624453915,0.0,0.055274143926270725,0.8200794940588647,0.0,0.10772341624862847,0.9894202677664765,0.7051185811247445,0.0,0.9018562698579987,0.5408237069995696,0.17854154812191786,0.32345441167297856
train_umap_16_encoder_0.1,0.28045794194773954,0.02571434878432788,0.024609575275475304,0.984730863480447,0.09102417303836319,0.08380854170024721,0.9963982498407025,0.7850792773292439,0.0739006230695125,0.9237457927120644,0.5725864969303541,0.2813073805052706,0.39781902707530403
