Embedding,Isolated labels,Leiden NMI,Leiden ARI,Silhouette label,cLISI,Silhouette batch,iLISI,KBET,Graph connectivity,PCR comparison,Batch correction,Bio conservation,Total
Unintegrated_HVG_only,0.8606052168383607,0.772270512595455,0.5498930270633512,0.6209526609529306,1.0,0.9730960223281686,0.0,0.0,0.9093360717808074,0.0,0.37648641882179523,0.7607442834900195,0.6070411376227298
train_128_encoder_0.1_False,0.33438094998918677,0.235796743997007,0.5188683923855028,0.0942579406324322,0.31400635924714493,0.9567628752544319,0.8249548534473445,0.7328567596581552,0.48707430300995314,0.8682431765578081,0.7739783935855387,0.29946207725025475,0.4892686037843683
train_128_encoder_0.1_True,0.29063267349738764,0.5169108205152486,0.8304515653787568,0.021898477739351385,0.6208633701447326,0.9411921236610503,0.6678882463721141,0.622316868587357,0.6366139770646271,0.6630664426198692,0.7062155316610036,0.45615138145509543,0.5561770415374587
train_16_encoder_0.1_False,0.5412199768223958,0.4564492573526848,0.7944659159999994,0.47379177225012015,0.6625215333088761,0.9208803710635909,0.7452779267190865,0.7484809191963679,0.6726374013468472,0.7741319022312922,0.7722817041114369,0.5856896911468152,0.6603264963326639
train_16_encoder_0.1_True,0.518330081170379,0.7228093533531366,0.6338683624775618,0.3693554462753452,0.899710530096911,0.9595549736339732,0.6521873345381362,0.6427413463486717,0.7367290599519436,0.8143480438884941,0.7611121516722438,0.6288147546746667,0.6817337134736976
train_200_encoder_0.1_False,0.5740631247145775,0.5721261777460975,0.8253277464910234,0.6094526147928727,0.8113473178198944,0.9658875604924724,0.7401005851547979,0.807097508357129,0.7166509604941516,0.9835762664173494,0.8426625761831801,0.6784633963128931,0.744143068261008
train_200_encoder_0.1_True,0.2932595986758577,0.18077087283933824,0.42247023492795577,0.01097912296381498,0.40585638888354936,0.988957654910287,0.7394117269414807,0.7872447564193967,0.5530947384830298,0.7146553895822058,0.75667285326728,0.2626672436581032,0.46026948750177393
train_32_encoder_0.1_False,0.4076768925918226,0.33942409795509465,0.6565156190093028,0.32756413081588676,0.44458172071844615,0.9446920324465182,0.7440409122947825,0.6810734084820389,0.49466075878255,0.78725631885138,0.7303446861714539,0.4351524922181106,0.5532293697994479
train_32_encoder_0.1_True,0.42736785949485645,0.3931744625057385,0.4901041450327992,0.13397030927884135,0.7911695358933315,0.9838399450701782,0.6869270839275141,0.758946949255634,0.7078558631369973,0.8561964443438108,0.7987532571468269,0.4471572624411134,0.5877956603233989
train_4_encoder_0.1_False,0.7294510886963947,0.7954525039495206,0.7583495111276857,0.5423579369047733,0.9148591194611697,0.9152063962215644,0.7487098029031141,1.0,0.8327063411091682,0.9090420337810282,0.881132914802975,0.7480940320279088,0.8013095851379353
train_4_encoder_0.1_True,0.9999999999999996,1.0000000000000002,0.8416320645438082,0.6356547319516617,0.9936883419802172,0.7965463448828656,0.2934891658339748,0.40464914834212146,0.9999999999999998,0.7522543784891506,0.6493878075096224,0.8941950276951374,0.7962721396209314
train_64_encoder_0.1_False,0.60824484873724,0.6053062043486703,0.8832015074355954,0.40354875706197646,0.8336165800453443,0.944347284608015,0.7561128756648393,0.8335646264517007,0.7443165130383187,0.905115680081848,0.8366913959689443,0.6667835795257654,0.7347467061030369
train_64_encoder_0.1_True,0.3222869512234072,0.3777580871852082,0.5857865928192125,0.07271732602417647,0.6543648821666324,0.973498946364419,0.59869384250905,0.5442263008050219,0.6859038823964785,0.8232623146183959,0.725117057338673,0.4025827678837274,0.5315964836657057
train_8_encoder_0.1_False,0.7181851053293618,0.7981381039329081,1.0,0.6883493921436603,0.9352974212499419,0.9515582602300334,0.7172155946135963,0.926407012599318,0.9153834012120747,0.838876918742254,0.8698882374794554,0.8279940045311743,0.8447516977104867
train_8_encoder_0.1_True,0.5526195739816884,0.7289244493694229,0.7786376640985095,0.2508972376126266,0.89360661683844,1.0000000000000009,0.5849941873743553,0.6578223301110158,0.7810521991305939,0.7294948151359968,0.7506727063503925,0.6409371083801375,0.6848313475682395
train_umap_128_encoder_0.1,0.0,0.0,0.0,0.0,0.0,0.149172030607863,1.0,0.4898669098918315,0.08834171456529316,0.8388693295814282,0.5132499969292832,0.0,0.2052999987717133
train_umap_16_encoder_0.1,0.23301050648161015,0.16262713992116717,0.06150859971134376,0.4209188031730209,0.40097301423006115,0.07310306092987151,0.9638535661246843,0.441171149385816,0.1568190298006671,0.885123992098458,0.5040141596678994,0.25580761270344066,0.35509023148922414
train_umap_200_encoder_0.1,0.20819857155152688,0.2129372906644167,0.08873385687118873,0.5660994564068709,0.5672945073322353,0.0,0.904647885969192,0.5205775873485554,0.27454276697165647,1.0,0.5399536480578808,0.3286527365652477,0.41317310116230094
train_umap_32_encoder_0.1,0.16441103991273165,0.06877333621101434,0.03434559026821815,0.37159518775377,0.1880504969248733,0.2335253626675442,0.9875924992634955,0.6219979484677058,0.0,0.839603451262804,0.5365438523323098,0.16543513021412148,0.31387861906139686
train_umap_4_encoder_0.1,0.642573352874757,0.41706639675471924,0.1125555505164218,0.8283092651540782,0.7931630924500865,0.12194018337712187,0.9734311447125688,0.8119636645135924,0.4368891070464582,0.8416606559295204,0.6371769511158523,0.5587335315500125,0.5901108993763484
train_umap_64_encoder_0.1,0.42489844254594766,0.30251426584476726,0.0749592014730599,0.7621194480198774,0.6347343749857117,0.06887774523422063,0.9111095527264537,0.5284764198324061,0.3078985454151095,0.9828748818303434,0.5598474290077067,0.4398451465738728,0.48784605954740634
train_umap_8_encoder_0.1,0.8465318809091493,0.38954703112738165,0.08087214876357407,1.0,0.8192336872315735,0.1595791059826679,0.9547565888913421,0.8298973876803888,0.5528436227284821,0.88164315984987,0.6757439730265501,0.6272369496063357,0.6466397589744215
Metric Type,Bio conservation,Bio conservation,Bio conservation,Bio conservation,Bio conservation,Batch correction,Batch correction,Batch correction,Batch correction,Batch correction,Aggregate score,Aggregate score,Aggregate score
