Embedding,Isolated labels,Leiden NMI,Leiden ARI,Silhouette label,cLISI,Silhouette batch,iLISI,KBET,Graph connectivity,PCR comparison,Batch correction,Bio conservation,Total
Unintegrated_HVG_only,1.0,1.0,0.9710662778558999,0.6815556862397103,1.0,0.879283224138812,0.0,0.0,1.0,0.0,0.3758566448277624,0.930524392819122,0.7086572936225781
train_128_encoder_0.0_False,0.692564554391344,0.8839096796982928,0.9028251110030306,0.4930249755468554,0.8872395718666759,0.995105992938794,0.49009198223138384,0.679479468562249,0.5450830996017648,0.7685942800870901,0.6956709646842564,0.7719127785012397,0.7414160529744465
train_128_encoder_0.0_True,0.6852523647306673,0.2629999592203085,0.4186474912951117,0.2817528169997354,0.29980010913510036,0.9264678020281218,0.724538869812849,0.9278282365478818,0.19323230298706973,0.9219220121289581,0.7387978447009761,0.38969054827618466,0.5293334668461013
train_150_encoder_0.0_False,0.7009708357736099,0.9089449992863199,0.9315350503701528,0.5033847989928963,0.8946500448074293,1.0,0.48834469243690004,0.6366270796041438,0.5758395643629954,0.7580587808812042,0.6917740234570486,0.7878971458460816,0.7494478968904684
train_150_encoder_0.0_True,0.6717542386732026,0.14695550502529708,0.3535631237334076,0.24122060045191285,0.2214889899583934,0.9101611563485541,0.7404966254328542,0.8977483606397492,0.1684120725427689,1.0,0.7433636429927853,0.3269964915684427,0.49354335213817974
train_16_encoder_0.0_False,0.705633926471856,0.8821708729664717,0.8977232682009874,0.49980782159707715,0.8965252361102767,0.9919011410573635,0.48349842691927547,0.6631073200417359,0.5925754328960724,0.728689362557688,0.6919543366944271,0.7763722250693338,0.7426050697193711
train_16_encoder_0.0_True,0.6529958027189687,0.15165911943830324,0.32493516962055224,0.23131174387643627,0.20971819363404798,0.8903969566297016,0.7387087669424524,0.9531527172673913,0.15418633084616062,0.966344378199359,0.740557829977013,0.3141240058576617,0.4846975355054023
train_32_encoder_0.0_False,0.6927774331713282,0.8816621220651728,0.8902939863956992,0.5060260895373627,0.8927752991722517,0.9879332783703987,0.4757052198204941,0.6801210715083841,0.5554610966954292,0.7266198138860818,0.6851680960561575,0.772706986068363,0.7376914300634807
train_32_encoder_0.0_True,0.6757840199950239,0.12772916994622108,0.30805149111828156,0.2268861195378995,0.19410039395239664,0.8981873589036597,0.7360580162285812,0.9863788143876266,0.1573122928541706,0.9679589589329292,0.7491790882613935,0.30651023890996454,0.4835777786505361
train_4_encoder_0.0_False,0.75576684586461,0.9523394972088963,0.9999999999999999,0.5941006381631486,0.9298210679944461,0.9672266725449816,0.4547559391192275,0.6249802010148608,0.5894238015129443,0.49262411936828354,0.6258021467120596,0.8464056098462202,0.758164224592556
train_4_encoder_0.0_True,0.6801034549586756,0.25231488897606136,0.41594698923638473,0.24904832648244213,0.21904869204559851,0.9255243634306165,0.6998879122380157,0.9866401677308587,0.05410710363944815,0.7861951080659693,0.6904709310209817,0.3632924703398325,0.4941638546122922
train_64_encoder_0.0_False,0.6936712976513119,0.8826533242266132,0.8940935577931023,0.5012357423503393,0.8893653175355425,0.9947335218317628,0.49602761570211773,0.6526030073531721,0.5469075028631916,0.7610697490308581,0.6902682793562205,0.7722038479113819,0.7394296204893174
train_64_encoder_0.0_True,0.6781133679716916,0.2058706032676647,0.39624506560064754,0.25764530820487597,0.24781867957225145,0.9133148999283964,0.7377554419754606,1.0,0.16308348407185624,0.9574439340314922,0.7543195520014411,0.35713860492342625,0.5160109837546323
train_8_encoder_0.0_False,0.7103058066599229,0.9273297540806684,0.96261698832839,0.5784561906437831,0.9301759977295898,0.975439879859354,0.4736190435603024,0.6571240341898521,0.5892176903242441,0.6441366623456419,0.6679074620558789,0.8217769474884709,0.7602291533154341
train_8_encoder_0.0_True,0.6642322332365701,0.2128120330578982,0.38734154890971084,0.24959427959356884,0.2632904785240786,0.9087660029642812,0.7251520479274634,0.88825842258351,0.127549315709381,0.8984604020475899,0.7096372382464451,0.35545411466436533,0.49712736409719727
train_umap_128_encoder_0.0_False,0.0,0.6797008313082094,0.3439790615508965,0.9091831521720057,0.8194462989171516,0.02917974273423196,0.8322371776728488,0.7399091714801118,0.6966224251240742,0.0,0.4595897034022533,0.5504618687896526,0.514113002634693
train_umap_128_encoder_0.0_True,0.1574120718915012,0.11111930413580584,0.04109287257532368,0.10756213805962078,0.1376205731607154,0.21975253257121707,0.9673941119618807,0.514726199344987,0.13014816861997058,0.20306893384468283,0.4070179892685476,0.11096139196459338,0.2293840308861751
train_umap_150_encoder_0.0_False,0.004534278061436747,0.6821679030492351,0.35617478209081666,0.9162625066992338,0.8329529708296235,0.0,0.8227793936547565,0.7478025990273791,0.7347207891963852,0.04652648692518888,0.4703658537607419,0.5584184881460692,0.5231974343919383
train_umap_150_encoder_0.0_True,0.24699222160115009,0.007880803329601838,0.031976682947270685,0.038746164077466005,0.029283753220617825,0.3781557440310408,0.9927565578115338,0.35499198396329595,0.03519794801559473,0.4151727647713638,0.43525499971856585,0.0709759250352213,0.21668755490855912
train_umap_16_encoder_0.0_False,0.0939048450497843,0.670142265086044,0.31807763141455436,0.8949463334320984,0.8346886681506813,0.028414666946815714,0.8278434697436696,0.766866405764657,0.7327455566777401,0.07265707951133862,0.4857054357288442,0.5623519486266325,0.5316933434675173
train_umap_16_encoder_0.0_True,0.249908800719726,0.027343173077096994,0.010437898631181997,0.0,0.006051275670234446,0.3139686215678066,1.0,0.6150847632811045,0.04668093098798598,0.30499639781762844,0.4561461427309051,0.05874822961964789,0.21770739486415078
