,Accuracy,F1 median,F1 macro,F1 weigted,other T,CD4 T,B,CD8 T,HSC,Erythrocytes,NK,other,Monocytes,MK/E prog,Lymph prog,G/M prog,DC,concat,epoch,pearsons
0,0.7550048828125,0.6232368225686712,0.5990144664055946,0.7291301025832743,0.129547471162378,0.770953195459493,0.9515204170286706,0.6232368225686712,0.4904632152588556,0.9706083390293917,0.7615421227986673,0.1282798833819242,0.8895061728395062,0.34355828220858897,0.6698382492863939,0.4600326264274062,0.5981012658227849,QR cite GEX,4,0.7399136116321225
1,0.75018310546875,0.6136449302676215,0.5848351882018012,0.7210113643444515,0.10974456007568592,0.7629086465016804,0.9514866979655713,0.6136449302676215,0.44121915820029023,0.9595993322203674,0.7563380281690141,0.12612612612612611,0.8935774123487433,0.27350427350427353,0.6511175898931001,0.45791245791245794,0.6056782334384858,QR merged cite GEX,4,0.0
2,0.6419577205882353,0.5398773006134969,0.46982697416552904,0.637120703110991,,0.5614489003880984,0.8271865121180189,0.5398773006134969,0.15356489945155394,0.8771789220597075,0.5783429040196882,,0.7830536225951699,0.191044776119403,0.2924731182795699,0.07678883071553229,0.2871369294605809,QR multiome GEX,4,0.07482171620732452
3,0.6292279411764706,0.5300706905927135,0.46078764054298316,0.6286046672076089,,0.5602432535157735,0.8162959794696322,0.5300706905927135,0.1450381679389313,0.8913177974840173,0.5819029455393092,,0.738213875047911,0.19122257053291536,0.29134412385643915,0.0704,0.252614641995173,QR merged multiome GEX,4,0.0
4,0.1411764705882353,0.09126466753585398,0.08753209374394245,0.14160425077072167,,0.14346114593964132,0.14913635725319477,0.1955995853012326,0.007722007722007722,0.1428087986463621,0.09126466753585398,,0.15788738298169624,0.011363636363636364,0.03677058353317346,0.014260249554367202,0.012578616352201259,QR multiome ATAC,4,
5,0.5871783088235294,0.5043586550435866,0.43239350655840547,0.5992003591609614,,0.5043586550435866,0.7912376779846659,0.5086856768272698,0.11401869158878505,0.8851802403204272,0.5666049953746531,,0.651344909771876,0.1487603305785124,0.274798927613941,0.08755129958960328,0.2237871674491393,MP ADT through GEX,4,0.3035778917200977
6,0.7372839095744681,0.39688121082403305,0.4141053906371208,0.7204260454854645,0.0,0.7450866089273818,0.7675145571559914,0.45345293542637,0.06228842247799594,0.9732806810605672,0.6848794155909136,0.0,0.9161429509426884,0.12371134020618554,0.2074688796680498,0.052663076002393776,0.39688121082403305,MP ATAC through GEX,4,0.4082134139066604
7,0.6292738970588235,0.5290786321062948,0.461384149315701,0.6286109309607355,,0.5616230565036026,0.8167147590039543,0.5290786321062948,0.14974619289340102,0.8916408668730651,0.5808091506036857,,0.7389219259543449,0.19656786271450857,0.28952916373858045,0.07119741100323625,0.24939662107803698,MP merged ADT through GEX,4,0.38310142700698546
8,0.9017619680851063,0.8196969696969697,0.7792832393075222,0.8946491514356434,0.378849506101104,0.8654497398199389,0.9531369256602046,0.7177106324682245,0.8196969696969697,0.9920915712799167,0.9094361429868737,0.4216216216216216,0.9786896445335742,0.7034949267192785,0.7634173055859804,0.7452500969367973,0.8818370275873066,MP merged ATAC through GEX,4,0.795679134586131
9,0.76995849609375,0.594679186228482,0.54011736804394,0.7336375416860214,0.21355932203389832,0.8273657289002558,0.9077781424351822,0.7459215550156195,0.4118616144975288,0.9502018842530283,0.8116670857430223,0.14328358208955225,0.8509884921805843,0.0380952380952381,0.23466666666666666,0.2914572864321608,0.594679186228482,QR cite GEX + ADT,4,0.0
10,0.76983642578125,0.594679186228482,0.5400418382678227,0.7335241133494794,0.21355932203389832,0.8273657289002558,0.9075988839652059,0.7457038708557542,0.4118616144975288,0.9498822737975109,0.8114630467571643,0.14328358208955225,0.8512396694214875,0.0380952380952381,0.23435419440745675,0.2914572864321608,0.594679186228482,"QR merged train, cite GEX + ADT",4,0.0
11,0.6340533088235294,0.5170548625676122,0.47161800883512234,0.6286272732608615,,0.5594202898550724,0.8160513643659711,0.5170548625676122,0.20557491289198607,0.8677735547109422,0.578623835018838,,0.7865766318804993,0.15954415954415954,0.3030716723549488,0.10681399631675874,0.287292817679558,QR multiome GEX + ATAC,4,0.0
12,0.6340533088235294,0.5170548625676122,0.47162219940210137,0.6286213292138969,,0.5594202898550724,0.8160513643659711,0.5170548625676122,0.20557491289198607,0.8677735547109422,0.578623835018838,,0.7864157119476269,0.15954415954415954,0.30327868852459017,0.10681399631675874,0.287292817679558,"QR merged train, multiome GEX + ATAC",4,0.0
13,0.78857421875,0.6990256225189462,0.6492153930990864,0.7663555085863927,0.14464285714285713,0.7873723305478181,0.9532481176676588,0.6990256225189462,0.6300448430493274,0.978178039487357,0.8057482656095143,0.11411411411411411,0.9228800000000001,0.435967302452316,0.7366609294320138,0.5569176882661996,0.675,QR cite GEX,8,0.7467149709288874
14,0.78314208984375,0.6959326285611898,0.6296730061948366,0.7573686669942498,0.0842311459353575,0.7832641132133518,0.9538894755367828,0.6959326285611898,0.6098439375750301,0.9694708276797828,0.7984306032368809,0.08641975308641976,0.9234219801345722,0.3333333333333333,0.7131647776809067,0.5428571428571429,0.6914893617021276,QR merged cite GEX,8,0.0
