,Accuracy,F1 median,F1 macro,F1 weigted,other T,CD4 T,B,CD8 T,HSC,Erythrocytes,NK,other,Monocytes,MK/E prog,Lymph prog,G/M prog,DC,concat,epoch,pearsons
0,0.80859375,0.7667844522968199,0.673340547997806,0.7852845132267509,0.12195121951219513,0.8064817700218136,0.9661903102126177,0.7362906042612644,0.6103739445114597,0.9835277968428278,0.8224867054950621,0.15072463768115943,0.9167196439923713,0.45517241379310347,0.7941429801894918,0.6225806451612903,0.7667844522968199,QR cite GEX,4,0.7494826288321007
1,0.80474853515625,0.7802768166089966,0.6663995789026042,0.7798427571601853,0.09468599033816426,0.8043579766536966,0.9653491206686402,0.7327421318031647,0.5634920634920636,0.9818679438932604,0.8185035389282104,0.13529411764705881,0.9119040101041996,0.5028571428571428,0.7802768166089966,0.5841924398625429,0.7876712328767123,QR merged cite GEX,4,0.0
2,0.7058363970588235,0.596150450291365,0.5650794335422149,0.7044606519506434,,0.596150450291365,0.8912531969309462,0.6248586408964737,0.27067669172932335,0.8922368696379996,0.6428571428571428,,0.8058272632674297,0.354978354978355,0.45055664702030124,0.2829888712241654,0.4034896401308615,QR multiome GEX,4,0.07627204804588399
3,0.6864889705882353,0.596692776327241,0.540663060319251,0.6883007796682431,,0.596692776327241,0.8725479911885031,0.6061567756267852,0.1829457364341085,0.8979505598985843,0.6383078730904819,,0.7660668380462726,0.3278688524590164,0.4507422402159244,0.2806052269601101,0.32740879326473343,QR merged multiome GEX,4,0.0
4,0.14136029411764706,0.0922279792746114,0.08883105998381158,0.1369347243565775,,0.1425322213798332,0.12866168868466402,0.17523633848282222,0.024489795918367346,0.19239451293627366,0.0922279792746114,,0.16157205240174674,0.007380073800738009,0.03389830508474576,0.0037593984962406017,0.014989293361884369,QR multiome ATAC,4,
5,0.6215073529411764,0.5381615598885794,0.4873348960989569,0.6349299782191185,,0.5584905660377358,0.8136680305208449,0.5381615598885794,0.1216374269005848,0.8850548958099933,0.6129193790686029,,0.7003452662184263,0.30747531734837796,0.358974358974359,0.25055432372505543,0.2134027325959662,MP ADT through GEX,4,0.31569875551678217
6,0.7653618129432624,0.37055214723926383,0.479133629358782,0.752613280927682,0.0,0.7566908877555626,0.7637219974639213,0.539691082288359,0.12589227774172615,0.9868954758190328,0.7470434956905191,0.0,0.937777471074,0.37055214723926383,0.28384849804092294,0.35229540918163676,0.36432843936922243,MP ATAC through GEX,4,0.4242404216259736
7,0.6852941176470588,0.5952712100139083,0.539599432286059,0.6871083497178633,,0.5952712100139083,0.8720369204950703,0.6038375914343264,0.1752738654147105,0.8964497041420119,0.6380281690140845,,0.7665215670755837,0.33185185185185184,0.4472972972972973,0.2821917808219178,0.3268337975858867,MP merged ADT through GEX,4,0.400386448941131
8,0.924146719858156,0.862015503875969,0.8231132403273501,0.919465994146541,0.4388327721661055,0.8958591513183197,0.9605404575464456,0.8121229327844417,0.862015503875969,0.994942912256921,0.937711577522004,0.48708487084870855,0.9819579091491288,0.7913513513513514,0.8419452887537994,0.7854046242774567,0.9107027724048999,MP merged ATAC through GEX,4,0.8072445043512941
9,0.8150634765625,0.7491749174917491,0.6395260661115253,0.7905030705075115,0.3080851063829787,0.8453243199742475,0.9208776595744681,0.8158469028034245,0.6246498599439776,0.9529253530598522,0.8490714098875228,0.24788732394366195,0.8914463452566097,0.14035087719298245,0.502212389380531,0.46598639455782315,0.7491749174917491,QR cite GEX + ADT,4,0.0
