,Accuracy,F1 median,F1 macro,F1 weigted,other T,CD4 T,B,CD8 T,HSC,Erythrocytes,NK,other,Monocytes,MK/E prog,Lymph prog,G/M prog,DC,concat,epoch,pearsons
0,0.7647705078125,0.6979362101313321,0.6177098659941576,0.7363461194973675,0.11818181818181818,0.7820121951219512,0.9553264604810997,0.621855194929902,0.564369310793238,0.9807162534435262,0.7540678754067874,0.11209439528023599,0.8978578081341199,0.38596491228070173,0.6979362101313321,0.43594009983361065,0.7239057239057239,QR cite GEX,4,0.7453537796300512
1,0.76092529296875,0.7055016181229773,0.6050072082876906,0.7300776049994661,0.10815939278937382,0.7790205562273277,0.9576592082616179,0.614133591481123,0.48519040902679833,0.9731930777061419,0.7466605251036389,0.1148036253776435,0.8909426987060999,0.32885906040268453,0.7057728119180633,0.4551971326164875,0.7055016181229773,QR merged cite GEX,4,0.0
2,0.6967830882352941,0.5434268333896586,0.5600044247619094,0.6875837510389889,,0.6067297581493165,0.9069952305246423,0.5434268333896586,0.3678929765886288,0.8991164988699404,0.6166361602603213,,0.817258883248731,0.2632375189107413,0.46464646464646464,0.2330827067669173,0.441025641025641,QR multiome GEX,4,0.07712750466302373
3,0.6887867647058824,0.5494189263973437,0.544052315315106,0.6821173124401851,,0.5993169153334531,0.9001898291537617,0.5494189263973437,0.2878787878787879,0.9037466363071827,0.6176095278604848,,0.7881010594947025,0.25,0.45024700070571627,0.21647819063004844,0.4215885947046844,QR merged multiome GEX,4,0.0
4,0.1436580882352941,0.09077512525788388,0.09608719033307132,0.14122625856256973,,0.15034049240440023,0.13554392088423503,0.1782509869601627,0.01515151515151515,0.18450771433115953,0.09077512525788388,,0.16235699733584077,0.01838235294117647,0.06015960712093309,0.020168067226890758,0.04132231404958678,QR multiome ATAC,4,
5,0.6610294117647059,0.5527335342229874,0.49896082269150843,0.6603607375432001,,0.5828614571536429,0.879425450131499,0.5527335342229874,0.1872561768530559,0.9014799154334038,0.5804504295333178,,0.7399577167019028,0.12260536398467432,0.3816091954022989,0.19480519480519481,0.3653846153846153,MP ADT through GEX,4,0.32232074931377697
6,0.7901429521276596,0.4113640786145164,0.4413516879020387,0.7625858962444153,0.0,0.8096830064043179,0.7684204153296603,0.5294357579877634,0.03815113719735877,0.9844172034074382,0.7677585572322414,0.0,0.9636704454164063,0.10981697171381034,0.25938009787928223,0.09547427154370737,0.4113640786145164,MP ATAC through GEX,4,0.4242761082198797
7,0.6893841911764705,0.5496284795386492,0.5459769269930708,0.6826189682121879,,0.600754988315657,0.8998102087703527,0.5496284795386492,0.2952815829528158,0.9035596026490067,0.6184824077999153,,0.7874592833876222,0.250814332247557,0.4533898305084746,0.22294022617124393,0.4236252545824847,MP merged ADT through GEX,4,0.4072085524212311
8,0.911042774822695,0.8434749330271718,0.8040924855082865,0.90466000614332,0.47160627366143865,0.8716601682741638,0.9605536332179929,0.7358834244080146,0.8434749330271718,0.99452183440288,0.9093276900537196,0.4328937160589604,0.9826393478739811,0.7485779294653013,0.8317617866004963,0.7593665507918115,0.9109350237717908,MP merged ATAC through GEX,4,0.8077553663754294
9,0.802978515625,0.639498432601881,0.5876710991561981,0.771222778872288,0.2931034482758621,0.8450031826861871,0.9106117762834182,0.8157850545759865,0.52,0.9450915141430948,0.8618316569613552,0.208955223880597,0.8568026198273296,0.05660377358490566,0.38663484486873506,0.2998027613412229,0.639498432601881,QR cite GEX + ADT,4,0.0
10,0.80291748046875,0.639498432601881,0.5876547457882103,0.7711611688983164,0.2931034482758621,0.8447343302577155,0.9106117762834182,0.8155861605643265,0.52,0.9450915141430948,0.8618316569613552,0.208955223880597,0.8570577724836211,0.05660377358490566,0.38663484486873506,0.2998027613412229,0.639498432601881,"QR merged train, cite GEX + ADT",4,0.0
11,0.6964613970588235,0.5342294110946577,0.5689690889056004,0.686357410427925,,0.6149613069647464,0.9035807161432287,0.5342294110946577,0.39730639730639733,0.9004524886877828,0.6086077995554657,,0.8117277486910994,0.30559757942511345,0.47718383311603657,0.25093632958801504,0.45407636738906093,QR multiome GEX + ATAC,4,0.0
12,0.6964613970588235,0.5342294110946577,0.5690005558224892,0.6863568444597159,,0.6149613069647464,0.9035807161432287,0.5342294110946577,0.39730639730639733,0.9004524886877828,0.6084848484848485,,0.8117277486910994,0.30559757942511345,0.47718383311603657,0.25093632958801504,0.45454545454545453,"QR merged train, multiome GEX + ATAC",4,0.0
13,0.7930908203125,0.7823008849557522,0.6563600514146817,0.7673735682313323,0.12,0.7947424728717714,0.9665453284798059,0.6791345801246791,0.6078665077473183,0.9794661190965093,0.7861467667716153,0.1364985163204748,0.9307122139864648,0.35379061371841153,0.7926509186351707,0.6028257456828885,0.7823008849557522,QR cite GEX,8,0.7487442775209268
14,0.7864990234375,0.7491638795986622,0.6400325636413317,0.7590117579865272,0.10206084396467124,0.794453755904312,0.9665104980045115,0.6706034323675956,0.5077138849929874,0.9702903443619175,0.7754125807223151,0.1276595744680851,0.9247518411783542,0.3401759530791789,0.7975673327541268,0.594059405940594,0.7491638795986622,QR merged cite GEX,8,0.0
15,0.7278033088235294,0.6052055993000874,0.6028208844855701,0.7230377142859981,,0.6664174920575593,0.9127503270604809,0.6052055993000874,0.40830449826989623,0.8996923076923078,0.6478706624605678,,0.847778266608007,0.34758620689655173,0.511287370347773,0.2857142857142857,0.49842271293375395,QR multiome GEX,8,0.0773099619532901
