,epoch,onlyRNA,accuracy,f1_median,f1_macro,f1_weighted,pearson
0,8,False,0.8199512283236994,0.7807486631016043,0.7461302756579614,0.840510281351674,0.0
1,16,False,0.827808887283237,0.7537857543466068,0.7382326157776746,0.8385430929805059,0.0
2,32,False,0.8208995664739884,0.769485903814262,0.744231520577599,0.8341511895546532,0.0
3,64,False,0.8260928468208093,0.7625418060200668,0.7564198456694965,0.8392557167991361,0.0
4,128,False,0.8239252167630058,0.7655913978494624,0.7441595400496869,0.8392619039179764,0.0
5,150,False,0.8030166184971098,0.7367178276269185,0.7280778271629593,0.8220638473971063,0.0
6,8,True,0.7986361994219653,0.7402298850574712,0.7213195295095803,0.8209151817966069,0.0
7,16,True,0.7899205202312138,0.7459989674754776,0.7037294697783292,0.8067003541175727,0.0
8,32,True,0.805319725433526,0.7491995731056562,0.7113347100570023,0.8198803450277332,0.0
9,64,True,0.7898302023121387,0.7308026658939437,0.7167919164645441,0.8117490248847989,0.0
10,128,True,0.7980039739884393,0.74469305794607,0.7176076187711329,0.8146146879618713,0.0
11,150,True,0.8050487716763006,0.7366120218579234,0.7121212819279389,0.8176762309246818,0.0
