,epoch,onlyRNA,accuracy,f1_median,f1_macro,f1_weighted,pearson
0,8,False,0.8318280346820809,0.7931587386424372,0.7499288229851451,0.8425774205426021,0.0
1,16,False,0.8146224710982659,0.7542051003798156,0.7245904976870438,0.8272714536477987,0.0
2,32,False,0.8200415462427746,0.7685393258426966,0.7306515447176145,0.8286649631569659,0.0
3,64,False,0.8238800578034682,0.7483544303797468,0.7292455821958808,0.8351627643143201,0.0
4,128,False,0.8042359104046243,0.7405812701829926,0.7137537973752475,0.8160175446024471,0.0
5,150,False,0.819364161849711,0.7623421354764637,0.7309190894494594,0.8300802633957828,0.0
6,8,True,0.8086614884393064,0.7551133222775013,0.7254765084692895,0.8217163910976968,0.0
7,16,True,0.7939396676300579,0.7423764458464773,0.7006943159216887,0.804964762467015,0.0
8,32,True,0.791817196531792,0.7356205852674066,0.6916291668012401,0.8031530409283196,0.0
9,64,True,0.7882947976878613,0.7268292682926828,0.7010748272825441,0.7993639806038418,0.0
10,128,True,0.8025198699421965,0.7606557377049181,0.7117322638499765,0.8139087115959364,0.0
11,150,True,0.7960621387283237,0.7486398258977149,0.7033049182788257,0.8080280869645617,0.0
