,epoch,onlyRNA,accuracy,f1_median,f1_macro,f1_weighted,pearson
0,8,False,0.8237445809248555,0.8037647058823529,0.7401951424686715,0.8389052539446359,0.0
1,16,False,0.8254606213872833,0.7957278937746561,0.756037855981192,0.8414121068237669,0.0
2,32,False,0.8219382225433526,0.7868089233753637,0.7455370546129374,0.8350360359665392,0.0
3,64,False,0.8135838150289018,0.7823018458197611,0.7391609316359582,0.8319513745839896,0.0
4,100,False,0.8188222543352601,0.7699316628701594,0.7392939541829034,0.8326501416934973,0.0
5,8,True,0.8004877167630058,0.7652035959809623,0.7296838750258274,0.8212864835577185,0.0
6,16,True,0.8107839595375722,0.7641178059983789,0.7426890727242416,0.8293822097719605,0.0
7,32,True,0.797823338150289,0.7582010582010581,0.7273721227706862,0.8179398493052994,0.0
8,64,True,0.7838240606936416,0.7350340481756276,0.724879557115082,0.8051931984917784,0.0
9,100,True,0.8083905346820809,0.7615384615384616,0.7424241640943685,0.8254661129177681,0.0
