,epoch,onlyRNA,accuracy,f1_median,f1_macro,f1_weighted,pearson
0,8,False,0.8114613439306358,0.7926121372031664,0.7193089882274687,0.8288431931012931,0.0
1,16,False,0.8132677023121387,0.7870343492985001,0.7356851080945095,0.8312544034311058,0.0
2,32,False,0.8092485549132948,0.7755625740228976,0.7318931484571647,0.8258804039612542,0.0
3,64,False,0.7963782514450867,0.7490389895661723,0.6986487032840031,0.8125957191708376,0.0
4,128,False,0.8021134393063584,0.7642211853469671,0.7294963489201876,0.8202504822233156,0.0
5,150,False,0.799945809248555,0.7605473204104903,0.7305557741160409,0.819934942198266,0.0
6,8,True,0.8061777456647399,0.7547605308713214,0.7256802716183796,0.8280540532058978,0.0
7,16,True,0.7954299132947977,0.7627024008933556,0.7306005142289321,0.8173245253083709,0.0
8,32,True,0.7674765173410405,0.7390076643807988,0.6961450577862863,0.7925653723233922,0.0
9,64,True,0.788746387283237,0.7542631838344012,0.7281274955958289,0.812679225610731,0.0
10,128,True,0.7843659682080925,0.7390153520381155,0.7015700266136596,0.8057877162568977,0.0
11,150,True,0.7849981936416185,0.7590361445783131,0.7072325893484783,0.8078080466929058,0.0
