,epoch,onlyRNA,accuracy,f1_median,f1_macro,f1_weighted,pearson
0,8,False,0.8004877167630058,0.751357220412595,0.7129697647578834,0.8163777540614883,0.0
1,16,False,0.8169255780346821,0.7008760951188986,0.7040332909004636,0.8261675074382341,0.0
2,32,False,0.8013908959537572,0.7084613808645769,0.6908256107872538,0.8121795062880827,0.0
3,64,False,0.8078486271676301,0.6925323320817689,0.6960031544503302,0.8172343916737931,0.0
4,100,False,0.7924945809248555,0.6997690531177829,0.6847782301500943,0.8051639363305175,0.0
5,8,True,0.7810693641618497,0.7192532088681447,0.699192642449408,0.7982626967221133,0.0
6,16,True,0.7765986271676301,0.7014164305949009,0.6774630213863518,0.7901639906807847,0.0
7,32,True,0.7635025289017341,0.6682408500590319,0.6685933419291946,0.7780961739192817,0.0
8,64,True,0.7638638005780347,0.6548004314994605,0.6651555000789222,0.7801689184710449,0.0
9,100,True,0.7464324421965318,0.6560947649980895,0.6592313050988114,0.764981134258112,0.0
