,epoch,onlyRNA,accuracy,f1_median,f1_macro,f1_weighted,pearson
0,8,False,0.8988864942528736,0.880701754385965,0.7730381834900469,0.8898700260961601,0.0
1,16,False,0.9016403256704981,0.8908450704225351,0.7808362091629975,0.8947847464148909,0.0
2,32,False,0.8987068965517241,0.8689655172413794,0.7751128706386496,0.8899169865620878,0.0
3,64,False,0.8977490421455939,0.8697183098591549,0.7730399767015679,0.8894774564813662,0.0
4,100,False,0.9028975095785441,0.8783068783068784,0.7845900372602735,0.8956030458223758,0.0
5,8,True,0.9160081417624522,0.9191919191919191,0.8340536439403562,0.9090765908035616,0.0
6,16,True,0.9073275862068966,0.9184397163120567,0.819765134079997,0.9015819318300448,0.0
7,32,True,0.9035560344827587,0.9160068312373855,0.8192914258080133,0.898184939580037,0.0
8,64,True,0.9102011494252874,0.9060402684563759,0.8243163147388345,0.9035859927891883,0.0
9,100,True,0.9094827586206896,0.9213018770449458,0.8263360204727828,0.901819104441309,0.0
