,epoch,onlyRNA,accuracy,f1_median,f1_macro,f1_weighted,pearson
0,8,False,0.9100215517241379,0.8861646234676007,0.803601565551866,0.9030360938334516,0.0
1,16,False,0.9106202107279694,0.8904593639575972,0.8077877485970695,0.9043638867582998,0.0
2,32,False,0.9071479885057471,0.8904347826086957,0.7970862370225333,0.899441979464166,0.0
3,64,False,0.9043941570881227,0.8671586715867159,0.7960572698062585,0.8977694412396845,0.0
4,100,False,0.9104406130268199,0.8814159292035397,0.8045642205539298,0.9040854884425534,0.0
5,8,True,0.9203184865900383,0.923076923076923,0.8414543822727407,0.9144140323718233,0.0
6,16,True,0.9170857279693486,0.9172413793103448,0.8407589159327475,0.9122171148189311,0.0
7,32,True,0.9185823754789272,0.9169435215946844,0.8386583134754327,0.9121432424185991,0.0
8,64,True,0.9219348659003831,0.9183673469387756,0.8461119622117323,0.9165769252011202,0.0
9,100,True,0.9201388888888888,0.923611111111111,0.8408970238867759,0.9132331475945293,0.0
