,epoch,onlyRNA,accuracy,f1_median,f1_macro,f1_weighted,pearson
0,8,False,0.8972102490421456,0.8636363636363636,0.7685885531015539,0.887957581596079,0.0
1,16,False,0.8976891762452107,0.8749999999999999,0.7732928704270148,0.8892379284715166,0.0
2,32,False,0.08788314176245211,0.0,0.012428249716385311,0.014199037211895192,0.0
3,64,False,0.08788314176245211,0.0,0.012428249716385311,0.014199037211895192,0.0
4,100,False,0.08788314176245211,0.0,0.012428249716385311,0.014199037211895192,0.0
5,8,True,0.9121168582375478,0.9217002237136465,0.8219939164408889,0.9034877219951246,0.0
6,16,True,0.9099616858237548,0.8777219430485762,0.8233789985347459,0.9039791535949275,0.0
7,32,True,0.08788314176245211,0.0,0.012428249716385311,0.014199037211895192,0.0
8,64,True,0.08788314176245211,0.0,0.012428249716385311,0.014199037211895192,0.0
9,100,True,0.08788314176245211,0.0,0.012428249716385311,0.014199037211895192,0.0
