,epoch,onlyRNA,accuracy,f1_median,f1_macro,f1_weighted,pearson
0,8,False,0.9043941570881227,0.8905499199145757,0.7872590995930004,0.8970404032363423,0.0
1,16,False,0.9044540229885057,0.8830208608397148,0.7900575124354271,0.8980421749262399,0.0
2,32,False,0.9014607279693486,0.8853587503309504,0.7834418214314302,0.8936173818735542,0.0
3,64,False,0.9019995210727969,0.8835978835978835,0.7846722908095263,0.8944866717549786,0.0
4,100,False,0.9024784482758621,0.8900775608451458,0.786717318951117,0.8954561639778118,0.0
5,8,True,0.9195402298850575,0.9024793388429752,0.8358282248036328,0.9130261190595745,0.0
6,16,True,0.9148108237547893,0.9191919191919191,0.8352413941138691,0.9086701915755214,0.0
7,32,True,0.9160680076628352,0.8991735537190083,0.8363176863016226,0.9094687481987601,0.0
8,64,True,0.9146312260536399,0.906896551724138,0.8311554772079859,0.9096870484609348,0.0
9,100,True,0.9195402298850575,0.9135802469135802,0.8362767402068673,0.9118254082433846,0.0
