,epoch,onlyRNA,accuracy,f1_median,f1_macro,f1_weighted,pearson
0,8,False,0.9089439655172413,0.8754325259515571,0.7993408255664554,0.9019426397678845,0.0
1,16,False,0.9113984674329502,0.8828522920203735,0.802190811757285,0.9056565990091873,0.0
2,32,False,0.9076269157088123,0.8828522920203735,0.7926680523727684,0.9007525086251833,0.0
3,64,False,0.9073275862068966,0.8679245283018868,0.7943645544518101,0.9012275334396537,0.0
4,100,False,0.9122964559386973,0.8758620689655172,0.8054909231957244,0.9068610326244317,0.0
5,8,True,0.9124161877394636,0.910958904109589,0.8274370329738132,0.9032243762648144,0.0
6,16,True,0.9133141762452107,0.91005291005291,0.8282811280334813,0.9060071265085096,0.0
7,32,True,0.9123563218390804,0.923076923076923,0.8313297616373632,0.9046548379151159,0.0
8,64,True,0.9133141762452107,0.9179229480737019,0.8325735052111766,0.9054426317637597,0.0
9,100,True,0.9109794061302682,0.9154518950437318,0.8337985713091028,0.9035871708011568,0.0
