,epoch,onlyRNA,accuracy,f1_median,f1_macro,f1_weighted,pearson
0,8,False,0.9097820881226054,0.8739205526770293,0.8008940936605662,0.9026574891449203,0.0
1,16,False,0.9126556513409961,0.8756388415672913,0.8083966102432532,0.9075388060004689,0.0
2,32,False,0.9080459770114943,0.8771331058020477,0.7967781896061275,0.9014328723643157,0.0
3,64,False,0.907088122605364,0.8636363636363636,0.7972443041991707,0.9014223746404783,0.0
4,128,False,0.9119372605363985,0.8782161234991424,0.8090215877222252,0.9064544254947732,0.0
5,150,False,0.9113386015325671,0.8695652173913043,0.8010373281876118,0.904396873366334,0.0
6,8,True,0.9161877394636015,0.9209138840070299,0.8346013846689334,0.9089935463537824,0.0
7,16,True,0.9167265325670498,0.9169435215946844,0.8360064498812351,0.9097424638743905,0.0
8,32,True,0.9147509578544061,0.9130434782608696,0.8343963997509903,0.9070366156631086,0.0
9,64,True,0.912176724137931,0.9176110260336906,0.8358009837594835,0.9050833050549786,0.0
10,128,True,0.9163074712643678,0.92894280762565,0.8368457471320526,0.9089072932175993,0.0
11,150,True,0.915529214559387,0.8991452991452992,0.8330841106105876,0.9089220237425782,0.0
