,epoch,onlyRNA,accuracy,f1_median,f1_macro,f1_weighted,pearson
0,8,False,0.8800886015325671,0.8786764705882353,0.7234931116155531,0.8636566338033456,0.0
1,16,False,0.8785320881226054,0.8733055265901981,0.7261291461621855,0.8610866309280146,0.0
2,32,False,0.8789511494252874,0.8756530825496344,0.7248332146516672,0.8624048617306123,0.0
3,64,False,0.8818247126436781,0.8733350744319666,0.7365042053889422,0.867296360684225,0.0
4,100,False,0.881345785440613,0.8746081504702193,0.7301588504899873,0.8674596422163104,0.0
5,8,True,0.8988266283524904,0.8614751991775893,0.7904069633592692,0.8873135739177619,0.0
6,16,True,0.905830938697318,0.8908227848101266,0.8010769360028048,0.8959743972242874,0.0
7,32,True,0.8996048850574713,0.8665977249224405,0.790719839720282,0.8891284693022603,0.0
8,64,True,0.9017600574712644,0.889763779527559,0.7950232696389392,0.8910622117963932,0.0
9,100,True,0.90415469348659,0.8681005441824308,0.7999054885605624,0.8936618429004091,0.0
