,epoch,onlyRNA,accuracy,f1_median,f1_macro,f1_weighted,pearson
0,8,False,0.9005028735632183,0.8809946714031971,0.7771889999043219,0.8917780158285532,0.0
1,16,False,0.9018797892720306,0.8814159292035397,0.7828241550263032,0.8952895569035509,0.0
2,32,False,0.897389846743295,0.8596187175043326,0.7722704271138949,0.8888576041404485,0.0
3,64,False,0.8967313218390804,0.8601769911504424,0.7692258965975053,0.8885771709357358,0.0
4,128,False,0.9021791187739464,0.8692579505300353,0.7814981046121046,0.894615036819912,0.0
5,150,False,0.9000239463601533,0.8645833333333334,0.7782228052396193,0.8920858101543632,0.0
6,8,True,0.9093031609195402,0.9061946902654867,0.8210533961460325,0.9037589077579277,0.0
7,16,True,0.9081058429118773,0.9050847457627118,0.8245117201314938,0.9031201022199873,0.0
8,32,True,0.9119971264367817,0.8985024958402663,0.8269503860894248,0.9055905401563408,0.0
9,64,True,0.9131944444444444,0.9233390119250426,0.8310408647959968,0.9055089792367187,0.0
10,128,True,0.9146312260536399,0.9201388888888888,0.8355736823125031,0.9077418119020031,0.0
11,150,True,0.9141522988505747,0.9046793760831889,0.8299628826685965,0.9092025712144667,0.0
