,epoch,onlyRNA,accuracy,f1_median,f1_macro,f1_weighted,pearson
0,8,False,0.9096024904214559,0.8865248226950354,0.8010072609249035,0.9022515357378009,0.0
1,16,False,0.9085847701149425,0.8790035587188612,0.8023580025481482,0.9020865598709994,0.0
2,32,False,0.9042145593869731,0.8838821490467937,0.790089957657362,0.8960281161309641,0.0
3,64,False,0.9032567049808429,0.8587360594795539,0.7943476896171181,0.8965050397298382,0.0
4,128,False,0.9092432950191571,0.8763250883392226,0.8026244348888423,0.9026049433238211,0.0
5,150,False,0.9049329501915708,0.872072072072072,0.7889703492155337,0.8968782333334234,0.0
6,8,True,0.9182231800766284,0.9180887372013653,0.8436363935162705,0.9134870718706406,0.0
7,16,True,0.9209770114942529,0.9139072847682118,0.8455801990143654,0.9152541895577957,0.0
8,32,True,0.921875,0.9180887372013653,0.8460617254803288,0.9171526589230313,0.0
9,64,True,0.9196599616858238,0.9176882661996497,0.8437098007943492,0.9129674548476029,0.0
10,128,True,0.9127155172413793,0.9167426314190215,0.8370102411083836,0.9061813358859605,0.0
11,150,True,0.921455938697318,0.9129720853858785,0.8468633165633249,0.9162597301032012,0.0
