,epoch,onlyRNA,accuracy,f1_median,f1_macro,f1_weighted,pearson
0,8,False,0.8767959770114943,0.8848195329087049,0.7203098057622264,0.8627368367512794,0.0
1,16,False,0.8781728927203065,0.8807387862796834,0.7278836017277658,0.8652080984469636,0.0
2,32,False,0.8818845785440613,0.8809135399673735,0.7328293136801073,0.8698534198251198,0.0
3,64,False,0.8820043103448276,0.8873949579831932,0.7400796035868565,0.8718440830468097,0.0
4,128,False,0.8825431034482759,0.8809523809523809,0.7419193364418987,0.8742901252803901,0.0
5,150,False,0.8763769157088123,0.8803802482175865,0.7230978424633326,0.8640256619587919,0.0
6,8,True,0.9039750957854407,0.9023255813953487,0.7982362219529939,0.893394546915413,0.0
7,16,True,0.9019995210727969,0.8928283642224013,0.7914327082546035,0.8905777116078479,0.0
8,32,True,0.9010416666666666,0.8969230769230769,0.7908601540934826,0.8895446527959145,0.0
9,64,True,0.9002035440613027,0.8696369636963697,0.7941379502537913,0.888746557007773,0.0
10,128,True,0.8979286398467433,0.8921875,0.7831280241992477,0.8857749338281435,0.0
11,150,True,0.9022988505747126,0.894736842105263,0.7895623708527696,0.8905640729577624,0.0
