,epoch,onlyRNA,accuracy,f1_median,f1_macro,f1_weighted,pearson
0,8,False,0.8815852490421456,0.8770642201834863,0.72817465336602,0.8654956930882453,0.0
1,16,False,0.8812859195402298,0.8644067796610169,0.7293313819092527,0.8651160942665415,0.0
2,32,False,0.8826628352490421,0.878803777544596,0.7300616593681101,0.8669396269195058,0.0
3,64,False,0.8833812260536399,0.8663282571912014,0.7367200221984811,0.8694580452487563,0.0
4,128,False,0.8821240421455939,0.8654173764906304,0.7309956396240528,0.8700103896913891,0.0
5,150,False,0.8779932950191571,0.8685524126455907,0.7202175837642183,0.8604498438032578,0.0
6,8,True,0.9056513409961686,0.8906497622820919,0.801619041850549,0.8962433056725381,0.0
7,16,True,0.8998443486590039,0.8694523747729043,0.7917858780121053,0.8898734296096024,0.0
8,32,True,0.9010416666666666,0.8728414442700158,0.7994658277342281,0.891397239566313,0.0
9,64,True,0.9003831417624522,0.8678951466389827,0.7937424854359245,0.8892783778799481,0.0
10,128,True,0.9013409961685823,0.880127017729558,0.797533837666199,0.891599945099896,0.0
11,150,True,0.896551724137931,0.8649767201241594,0.7850379989770383,0.8850371040058703,0.0
