,epoch,onlyRNA,accuracy,f1_median,f1_macro,f1_weighted,pearson
0,8,False,0.9035560344827587,0.8772563176895307,0.7823722591014354,0.8953106493145541,0.0
1,16,False,0.9016403256704981,0.8884892086330936,0.7819274671754537,0.8932575555017896,0.0
2,32,False,0.8979885057471264,0.875,0.7730758631223004,0.8886484953114631,0.0
3,64,False,0.8963122605363985,0.8555347091932458,0.7701767335859967,0.8874644767827513,0.0
4,100,False,0.08788314176245211,0.0,0.012428249716385311,0.014199037211895192,0.0
5,8,True,0.9165469348659003,0.8963210702341137,0.8329215796676508,0.9100891171713076,0.0
6,16,True,0.9133141762452107,0.9161073825503355,0.8342776483162664,0.9083807817091064,0.0
7,32,True,0.9156489463601533,0.9170896785109983,0.8354105724588506,0.9092002285136324,0.0
8,64,True,0.9134937739463601,0.9066213921901527,0.8334516592235338,0.9077469742715735,0.0
9,100,True,0.08788314176245211,0.0,0.012428249716385311,0.014199037211895192,0.0
